mora,atraso,vivienda,edad,dias_lab,exp_sf,nivel_ahorro,ingreso,linea_sf,deuda_sf,score,zona,clasif_sbs,nivel_educ
1,8,1,30.0,4478.0,8.0,11.0,1500.0,500.4,249.3,194.0,14,0.0,2
1,20,2,27.0,4456.0,0.0,12.0,771.19,1121.9,2650.52,189.0,15,0.0,3
1,1,1,39.0,5107.0,0.0,12.0,838.73,0.0,2287.59,177.0,10,0.0,2
1,1,2,48.0,4049.0,25.0,12.0,707.71,0.0,4381.68,192.0,24,0.0,2
0,0,2,53.0,6425.0,18.0,12.0,2500.0,4290.0,1446.97,216.0,14,0.0,2
1,25,1,34.0,4454.0,33.0,12.0,1273.28,1000.0,10500.0,179.0,6,1.0,2
1,1,2,33.0,3772.0,0.0,12.0,674.95,800.0,4713.94,215.0,10,0.0,2
1,6,1,52.0,15253.0,0.0,5.0,5324.69,5583.95,4734.41,180.0,6,1.0,3
1,1,1,27.0,3456.0,0.0,9.0,856.78,0.0,4464.29,169.0,14,0.0,2
0,0,2,52.0,4144.0,120.0,12.0,11749.0,46060.0,10126.05,224.0,14,2.0,3
1,0,1,28.0,4721.0,6.0,12.0,2048.0,2364.18,4468.83,181.0,14,0.0,3
1,0,1,51.0,3797.0,0.0,11.0,1413.96,0.0,8524.23,190.0,24,0.0,2
1,2,1,26.0,3514.0,0.0,9.0,1367.51,1150.0,11492.72,177.0,3,0.0,3
1,0,1,41.0,4291.0,0.0,12.0,1805.89,6200.0,0.0,178.0,14,2.0,2
0,1,1,30.0,3687.0,0.0,12.0,2319.21,3340.0,12878.26,190.0,14,3.0,2
1,0,1,28.0,4144.0,12.0,12.0,2200.0,3625.0,13814.29,193.0,13,0.0,3
1,0,1,49.0,3656.0,64.0,12.0,1400.0,13189.0,6498.13,182.0,6,1.0,2
1,4,1,29.0,3930.0,0.0,12.0,1629.74,0.0,4429.46,175.0,11,0.0,2
1,0,1,32.0,10108.0,81.0,12.0,15500.0,50709.01,0.0,215.0,6,0.0,3
1,0,1,27.0,5301.0,13.0,5.0,1500.0,6813.28,467.75,152.0,14,0.0,3
0,0,1,26.0,4144.0,51.0,12.0,2261.04,9525.4,1615.76,213.0,14,2.0,3
1,0,2,29.0,4620.0,0.0,12.0,1281.15,7503.56,0.0,213.0,24,0.0,2
0,0,1,29.0,4487.0,16.0,12.0,6200.0,6800.0,10858.13,175.0,14,0.0,3
0,0,1,32.0,5452.0,10.0,12.0,10500.0,7092.93,2727.64,180.0,14,0.0,3
0,0,1,33.0,5452.0,14.0,12.0,10500.0,4230.66,2218.86,180.0,14,0.0,3
0,0,1,24.0,5124.0,0.0,12.0,1112.36,840.0,2019.85,159.0,14,0.0,3
0,0,1,35.0,3878.0,0.0,12.0,772.37,4951.25,1064.52,196.0,14,1.0,2
1,0,1,22.0,5482.0,0.0,1.0,1400.0,1589.12,1725.15,177.0,14,0.0,2
1,0,1,27.0,4325.0,0.0,12.0,800.0,630.0,5192.37,175.0,13,0.0,2
1,25,2,53.0,3826.0,19.0,12.0,2250.0,2860.0,252.83,216.0,3,1.0,2
1,0,1,45.0,4629.0,105.0,12.0,2000.0,1500.0,9256.54,193.0,14,0.0,3
1,0,1,40.0,3868.0,0.0,12.0,1343.65,0.0,2446.36,173.0,21,0.0,2
1,0,1,25.0,4113.0,0.0,12.0,946.95,0.0,2348.36,164.0,14,0.0,3
1,0,2,30.0,4052.0,12.0,12.0,932.59,0.0,0.0,194.0,14,0.0,2
1,0,1,35.0,6090.0,32.0,12.0,8600.0,16003.27,5909.56,194.0,6,2.0,2
1,0,2,64.0,5240.0,100.0,12.0,28500.0,121543.4,22081.49,247.0,14,2.0,3
1,0,1,24.0,3840.0,9.0,12.0,2942.37,800.0,307.39,183.0,14,0.0,3
1,0,1,41.0,5513.0,104.0,12.0,2855.54,48816.11,1003.83,205.0,14,2.0,3
1,0,1,43.0,5421.0,0.0,12.0,2600.0,0.0,7639.39,197.0,14,0.0,2
0,17,1,47.0,7551.0,0.0,3.0,3000.0,13988.17,0.0,217.0,14,1.0,3
1,0,1,41.0,6027.0,94.0,12.0,7883.35,34740.0,9213.04,205.0,14,2.0,3
0,1,1,32.0,6731.0,60.0,12.0,15820.0,0.0,0.0,200.0,14,0.0,3
0,5,1,28.0,3595.0,76.0,0.0,3500.0,4843.53,37.61,175.0,11,0.0,3
1,22,1,26.0,5909.0,21.0,12.0,1772.94,7458.38,445.35,174.0,10,0.0,2
0,0,2,49.0,9623.0,89.0,12.0,16000.0,1023.14,2526.92,238.0,10,0.0,3
1,1,1,37.0,4995.0,9.0,3.0,20285.08,48420.4,0.0,201.0,14,1.0,3
1,0,1,45.0,4935.0,11.0,6.0,6500.0,4663.23,15112.4,200.0,13,0.0,3
1,0,1,39.0,5117.0,6.0,12.0,2581.0,15840.0,5866.94,182.0,13,2.0,3
1,0,1,41.0,11538.0,92.0,12.0,4400.0,1290.63,518.15,217.0,14,2.0,3
1,2,2,22.0,5240.0,0.0,12.0,1258.85,0.0,2856.48,183.0,7,0.0,3
0,0,2,36.0,6335.0,64.0,12.0,17500.0,33931.08,0.0,214.0,1,0.0,3
1,0,1,28.0,3840.0,6.0,7.0,646.25,1500.0,1135.09,204.0,14,0.0,2
0,0,1,34.0,4690.0,35.0,12.0,1500.0,1084.9,2382.04,206.0,14,0.0,3
1,2,2,26.0,4198.0,0.0,12.0,960.84,0.0,1971.66,188.0,5,0.0,2
1,0,2,43.0,3565.0,109.0,12.0,9500.0,14931.5,0.0,224.0,14,0.0,3
1,0,1,23.0,4356.0,23.0,12.0,1200.0,10673.5,877.39,178.0,14,0.0,3
1,0,1,38.0,4721.0,10.0,12.0,2200.0,447.75,415.79,188.0,13,1.0,3
0,0,1,45.0,8246.0,0.0,12.0,3076.76,6189.94,4307.86,205.0,1,0.0,3
1,2,2,40.0,4492.0,0.0,12.0,1539.62,0.0,2625.19,198.0,14,0.0,2
1,0,1,35.0,6456.0,24.0,12.0,1250.0,14105.62,1761.09,185.0,14,1.0,3
1,0,1,32.0,4964.0,6.0,12.0,1200.0,1638.96,139.42,175.0,14,0.0,2
1,0,2,26.0,4509.0,19.0,12.0,1300.0,600.0,5534.83,191.0,1,0.0,3
1,0,1,33.0,5056.0,6.0,12.0,4000.84,3305.54,421.58,225.0,14,0.0,3
1,0,1,49.0,5635.0,86.0,12.0,11490.0,56136.14,1910.1,200.0,14,1.0,3
1,2,1,32.0,3626.0,0.0,12.0,1500.0,2837.14,5674.19,177.0,14,0.0,2
1,2,2,28.0,4995.0,9.0,12.0,1047.29,1129.65,1937.06,194.0,11,0.0,2
0,20,1,26.0,3290.0,25.0,6.0,2077.57,5950.0,388.09,201.0,14,1.0,3
1,2,1,32.0,4721.0,32.0,12.0,2353.0,15470.0,12654.25,195.0,5,0.0,3
1,0,2,47.0,6396.0,61.0,12.0,18200.0,58130.84,57094.38,204.0,14,0.0,3
1,0,1,34.0,3748.0,8.0,12.0,1215.25,4200.0,1889.52,180.0,11,0.0,3
0,2,1,27.0,4113.0,7.0,12.0,3606.0,1000.0,317.96,189.0,3,0.0,3
1,21,1,42.0,6456.0,90.0,0.0,3950.0,20412.1,3789.21,178.0,14,1.0,3
1,0,2,35.0,3729.0,55.0,12.0,7054.65,4100.0,6552.34,214.0,18,0.0,3
1,0,1,34.0,5179.0,29.0,12.0,1600.0,8196.26,5755.15,175.0,14,0.0,2
1,1,1,23.0,4372.0,9.0,11.0,2300.07,6507.36,10372.45,161.0,19,2.0,2
1,0,1,29.0,4813.0,15.0,12.0,1400.0,16562.99,0.0,180.0,14,0.0,3
1,50,1,41.0,10687.0,19.0,12.0,4000.0,6500.0,10914.25,197.0,14,2.0,2
1,0,1,37.0,4629.0,0.0,12.0,1700.0,0.0,1197.52,182.0,1,0.0,2
1,0,1,43.0,6365.0,0.0,0.0,2110.0,402.4,897.81,200.0,14,0.0,3
0,0,1,34.0,3779.0,0.0,12.0,1660.0,10153.77,6352.22,190.0,14,1.0,3
0,0,1,52.0,5786.0,38.0,12.0,8500.0,70410.0,1727.27,216.0,13,0.0,2
0,0,2,53.0,12392.0,103.0,10.0,24000.0,121543.4,26353.98,224.0,14,0.0,3
1,0,1,28.0,4065.0,9.0,12.0,1057.03,5180.12,4699.88,183.0,14,0.0,3
1,23,1,33.0,7247.0,19.0,5.0,2000.0,4963.86,782.29,160.0,14,1.0,2
1,0,0,23.0,4660.0,31.0,4.0,1309.46,5598.73,7019.36,157.0,14,2.0,2
1,0,1,29.0,5087.0,0.0,12.0,3000.0,1016.69,15801.85,204.0,13,1.0,2
0,0,1,40.0,3626.0,92.0,12.0,3114.79,19118.82,1399.28,224.0,14,0.0,3
1,2,1,43.0,4295.0,8.0,12.0,3500.0,2400.0,0.0,190.0,17,0.0,2
0,0,1,34.0,4570.0,60.0,12.0,6000.0,20417.19,4338.31,195.0,14,0.0,3
1,1,1,47.0,4083.0,2.0,12.0,1200.0,750.0,2656.35,173.0,14,0.0,2
0,0,2,54.0,10839.0,83.0,12.0,25000.0,116575.36,20511.44,238.0,14,0.0,3
1,2,1,36.0,5452.0,18.0,12.0,1060.81,800.0,2945.61,196.0,14,1.0,2
1,0,2,27.0,5817.0,38.0,12.0,5600.0,24058.91,12280.95,214.0,7,1.0,3
1,2,2,29.0,4539.0,0.0,12.0,1800.0,0.0,9561.31,199.0,15,0.0,2
0,0,1,66.0,8343.0,8.0,12.0,15000.0,47314.18,0.0,213.0,14,0.0,3
0,2,2,34.0,7278.0,50.0,12.0,12000.0,10551.0,10811.26,209.0,14,0.0,3
1,23,1,39.0,3885.0,43.0,12.0,2400.0,3200.0,443.96,186.0,10,1.0,2
0,0,1,40.0,4874.0,98.0,12.0,2500.0,16737.76,332.69,211.0,14,0.0,2
1,51,2,33.0,4935.0,27.0,12.0,1434.96,1000.0,4314.83,194.0,19,2.0,2
1,8,1,30.0,4478.0,8.0,11.0,1500.0,500.4,249.3,194.0,14,0.0,2
1,2,2,36.0,4509.0,0.0,12.0,1500.0,800.0,266.96,191.0,19,2.0,2
1,0,1,49.0,4417.0,31.0,12.0,5601.0,21938.92,2118.53,219.0,14,1.0,3
1,0,1,47.0,11326.0,0.0,0.0,1800.0,8444.28,0.0,184.0,14,0.0,2
1,6,1,29.0,4995.0,0.0,12.0,9836.0,0.0,7723.33,223.0,14,0.0,2
1,0,1,33.0,7520.0,54.0,11.0,2200.0,908.18,969.89,205.0,19,1.0,3
1,0,1,40.0,4874.0,0.0,7.0,4000.0,2716.47,4870.19,191.0,14,0.0,2
0,2,1,25.0,4995.0,0.0,12.0,1266.15,0.0,4947.87,156.0,14,0.0,2
1,0,1,37.0,5056.0,0.0,12.0,6000.0,21577.12,32999.17,214.0,14,0.0,3
1,8,1,23.0,6456.0,52.0,12.0,2100.0,1155.0,5480.09,195.0,14,4.0,3
1,0,1,33.0,4570.0,0.0,12.0,1600.0,0.0,1937.63,175.0,11,0.0,2
0,0,1,37.0,5301.0,97.0,12.0,4500.0,37709.84,3572.3,214.0,14,1.0,3
1,0,1,28.0,4083.0,0.0,12.0,1600.0,1150.0,7994.73,175.0,14,0.0,3
1,2,2,30.0,3447.0,0.0,12.0,2486.41,0.0,2074.49,211.0,14,0.0,2
0,0,2,44.0,7247.0,35.0,12.0,30000.0,12090.83,5317.93,199.0,14,0.0,3
0,24,1,58.0,4782.0,55.0,12.0,7500.0,12236.92,15896.08,233.0,14,2.0,3
1,0,0,40.0,3991.0,0.0,12.0,920.0,0.0,2416.04,161.0,14,0.0,2
0,28,2,32.0,6031.0,30.0,12.0,5254.0,4365.67,946.59,214.0,14,1.0,3
0,2,2,29.0,6031.0,0.0,12.0,1800.0,3805.45,0.0,199.0,12,2.0,2
1,4,1,24.0,5209.0,0.0,1.0,3876.0,769.45,35563.7,186.0,14,2.0,2
1,0,1,21.0,3930.0,0.0,12.0,1281.37,0.0,2755.23,180.0,14,0.0,3
0,0,2,28.0,6078.0,0.0,12.0,2105.77,6900.0,9632.75,207.0,6,2.0,3
1,0,1,28.0,4448.0,16.0,12.0,1652.94,10044.59,0.0,188.0,6,0.0,3
1,0,1,26.0,4995.0,12.0,12.0,3500.0,1113.09,0.0,208.0,14,2.0,3
1,1,1,23.0,4813.0,43.0,12.0,6178.19,9137.53,3532.65,193.0,14,0.0,3
1,0,0,46.0,4697.0,0.0,12.0,967.18,6000.0,19962.08,198.0,11,0.0,2
1,0,0,40.0,4174.0,46.0,0.0,6500.0,17286.54,0.0,191.0,12,1.0,3
0,0,1,49.0,3382.0,30.0,12.0,6439.69,13533.01,8550.14,219.0,14,1.0,3
1,0,1,30.0,4660.0,6.0,12.0,3289.5,5250.0,16115.43,200.0,14,4.0,3
0,0,1,41.0,6943.0,24.0,12.0,10000.0,6097.35,997.55,200.0,14,1.0,3
1,0,2,36.0,4417.0,37.0,5.0,2000.0,13718.28,7192.76,213.0,14,2.0,2
0,0,2,32.0,4629.0,36.0,12.0,2200.0,13113.6,19948.21,233.0,13,0.0,3
1,0,1,28.0,4509.0,8.0,12.0,2500.0,4027.72,844.51,193.0,19,2.0,3
1,0,2,67.0,4052.0,15.0,12.0,8898.6,97059.87,0.0,211.0,14,1.0,3
1,0,1,28.0,4113.0,10.0,5.0,2150.0,4800.0,4348.97,200.0,1,0.0,3
0,0,1,49.0,6725.0,54.0,12.0,3637.79,10040.0,4923.96,200.0,13,0.0,3
1,13,1,62.0,4174.0,0.0,12.0,1800.0,9694.1,3721.26,199.0,14,1.0,2
1,0,2,36.0,4052.0,17.0,12.0,3300.0,32357.6,2826.12,216.0,14,0.0,3
1,2,1,42.0,4140.0,0.0,12.0,1206.88,0.0,1969.79,180.0,1,0.0,2
1,0,2,33.0,4623.0,33.0,12.0,5845.5,5500.0,26525.4,219.0,5,0.0,3
1,25,1,37.0,5939.0,39.0,0.0,780.0,4649.42,0.0,155.0,14,1.0,2
1,0,2,40.0,7247.0,88.0,12.0,11500.0,8836.72,6483.22,219.0,13,0.0,3
0,0,1,26.0,4205.0,0.0,12.0,4000.0,28446.46,57094.38,213.0,14,1.0,3
1,0,2,42.0,4874.0,0.0,12.0,2402.8,1506.97,2890.07,201.0,19,0.0,3
0,0,2,42.0,8070.0,80.0,12.0,4000.0,3092.23,1000.81,218.0,3,0.0,3
1,22,1,26.0,4233.0,22.0,12.0,1500.0,3193.65,894.07,171.0,14,0.0,2
1,30,2,40.0,11569.0,0.0,10.0,6500.0,0.0,0.0,204.0,1,0.0,3
1,0,0,26.0,3748.0,0.0,12.0,1175.44,0.0,3600.83,170.0,11,0.0,2
1,0,2,38.0,4627.0,7.0,0.0,11477.0,25645.02,6306.67,189.0,14,1.0,3
1,0,1,40.0,5056.0,0.0,12.0,13500.0,1235.39,0.0,218.0,14,0.0,3
0,5,2,37.0,4994.0,48.0,12.0,8119.98,15250.0,10518.91,221.0,13,1.0,3
0,2,1,35.0,3868.0,16.0,12.0,2214.48,5400.0,3711.45,182.0,11,0.0,2
0,0,1,32.0,6396.0,15.0,0.0,4500.0,14940.16,60.3,163.0,14,0.0,0
1,0,0,40.0,4174.0,46.0,0.0,6500.0,17286.54,0.0,191.0,12,1.0,3
1,0,2,26.0,4509.0,19.0,12.0,1300.0,600.0,5534.83,191.0,1,0.0,3
1,0,1,27.0,3595.0,0.0,12.0,800.0,0.0,1732.86,169.0,6,0.0,2
1,14,1,36.0,6456.0,102.0,12.0,6500.0,73105.24,2451.61,197.0,14,1.0,3
0,0,1,43.0,4721.0,66.0,12.0,2500.0,8483.32,2765.2,217.0,12,1.0,3
0,1,2,44.0,9073.0,59.0,12.0,2700.0,326.22,0.0,214.0,14,0.0,2
1,17,1,37.0,6943.0,96.0,12.0,7500.0,52572.18,5665.81,197.0,14,1.0,3
1,1,2,26.0,3784.0,9.0,12.0,1205.58,1000.0,1934.58,188.0,10,0.0,2
0,0,1,29.0,4813.0,9.0,12.0,2708.44,1435.75,1081.46,201.0,14,0.0,3
0,1,1,52.0,6031.0,0.0,12.0,8000.0,2709.94,47869.37,197.0,13,0.0,2
1,0,1,29.0,4417.0,5.0,12.0,3433.0,798.66,1684.34,175.0,16,2.0,3
1,8,1,29.0,4205.0,48.0,12.0,3417.0,4000.0,1364.99,200.0,14,0.0,3
1,0,2,50.0,5544.0,63.0,12.0,4600.0,33804.67,23737.22,219.0,14,0.0,3
0,0,1,31.0,5056.0,20.0,12.0,1111.64,3739.36,905.67,178.0,14,0.0,3
1,6,1,34.0,6121.0,37.0,0.0,14148.0,0.0,30486.44,175.0,1,1.0,3
0,0,1,38.0,5301.0,5.0,12.0,3504.37,10797.6,10819.94,202.0,3,0.0,3
0,0,1,46.0,10018.0,0.0,12.0,2300.0,0.0,16939.44,197.0,11,0.0,2
1,0,1,41.0,5301.0,10.0,6.0,1200.0,1000.0,842.02,200.0,14,4.0,3
0,0,1,36.0,7185.0,0.0,12.0,8092.44,6000.0,0.0,216.0,14,0.0,3
1,0,1,29.0,5270.0,0.0,12.0,800.0,406.29,0.0,195.0,14,0.0,3
1,0,1,40.0,6456.0,119.0,12.0,6000.0,24031.0,40400.21,205.0,11,4.0,3
1,0,2,32.0,3899.0,0.0,11.0,1185.65,0.0,11320.96,211.0,14,0.0,0
1,0,2,29.0,6913.0,0.0,8.0,5250.0,40868.27,0.0,219.0,14,1.0,3
1,0,2,45.0,5605.0,59.0,12.0,4500.0,9086.78,28422.96,216.0,3,2.0,2
0,0,2,34.0,3899.0,78.0,12.0,11588.0,106978.59,25228.2,214.0,14,0.0,3
0,24,1,39.0,4255.0,12.0,12.0,769.27,2580.65,4431.6,197.0,14,0.0,3
0,0,1,37.0,4205.0,0.0,12.0,3500.0,0.0,0.0,202.0,14,0.0,3
1,0,1,24.0,3960.0,20.0,12.0,4500.0,10352.8,0.0,208.0,6,3.0,3
0,0,1,30.0,5087.0,30.0,12.0,9500.0,3905.98,0.0,200.0,14,0.0,3
1,6,1,32.0,3718.0,9.0,2.0,2000.0,11704.98,447.26,183.0,14,0.0,3
1,2,1,24.0,5209.0,3.0,12.0,4900.0,1030.93,4596.78,186.0,14,0.0,2
1,2,2,40.0,3827.0,0.0,11.0,1424.42,0.0,2349.26,218.0,23,0.0,2
0,0,1,37.0,5513.0,0.0,12.0,4451.14,13900.0,0.0,195.0,14,0.0,3
1,0,1,38.0,4021.0,0.0,11.0,1200.0,0.0,1107.11,177.0,14,4.0,2
0,0,1,32.0,6456.0,0.0,12.0,2100.0,1665.0,0.0,185.0,3,2.0,2
1,0,1,25.0,4144.0,0.0,12.0,2700.0,0.0,4154.32,194.0,14,0.0,3
0,245,1,26.0,4417.0,57.0,12.0,2100.0,0.0,2431.56,206.0,14,4.0,3
0,0,1,24.0,4690.0,8.0,12.0,900.0,1500.0,254.32,164.0,14,0.0,3
0,0,1,35.0,3809.0,11.0,12.0,2855.0,41873.41,3554.65,197.0,3,1.0,3
1,0,2,38.0,7005.0,113.0,0.0,23175.0,25318.0,1143.45,196.0,22,1.0,3
0,0,1,56.0,15952.0,72.0,12.0,11000.0,114584.07,2590.72,199.0,14,0.0,3
1,0,1,31.0,4356.0,47.0,0.0,2800.0,13542.7,1676.46,180.0,3,0.0,3
1,0,2,45.0,4964.0,6.0,11.0,26558.0,58938.2,57094.38,236.0,14,1.0,3
1,0,1,49.0,5635.0,86.0,12.0,11490.0,56136.14,1910.1,200.0,14,1.0,3
1,0,2,30.0,4144.0,0.0,12.0,3500.0,1155.0,1670.36,219.0,11,0.0,3
0,0,1,25.0,4509.0,0.0,12.0,5200.0,1465.81,0.0,194.0,5,1.0,3
0,0,2,27.0,3840.0,58.0,12.0,2500.0,13900.0,626.24,224.0,6,0.0,2
0,4,2,37.0,7370.0,115.0,12.0,5250.0,83156.5,57094.38,249.0,14,0.0,3
0,27,1,33.0,5360.0,22.0,12.0,6620.0,7231.35,1466.23,200.0,14,1.0,3
1,0,1,33.0,4589.0,0.0,12.0,625.35,0.0,2325.35,175.0,14,0.0,2
1,0,1,23.0,3413.0,0.0,12.0,2100.0,1600.0,694.44,192.0,14,0.0,2
1,0,1,30.0,4570.0,0.0,12.0,1000.0,0.0,1713.14,173.0,12,0.0,0
0,0,2,43.0,6243.0,0.0,12.0,4800.0,70634.16,10422.4,224.0,6,0.0,3
0,0,1,30.0,4264.0,32.0,12.0,1916.59,3840.45,6021.31,200.0,14,2.0,3
1,0,1,61.0,3779.0,6.0,7.0,9625.0,33809.05,6244.96,238.0,14,0.0,3
1,3,2,37.0,5605.0,30.0,12.0,3243.43,12088.3,8629.38,216.0,6,2.0,3
0,0,1,24.0,3809.0,10.0,10.0,827.67,2800.0,1215.48,156.0,12,0.0,2
1,1,1,23.0,3990.0,0.0,12.0,769.68,0.0,2624.41,156.0,14,0.0,2
1,0,1,27.0,4843.0,7.0,12.0,2400.0,1929.5,3299.82,194.0,14,1.0,3
1,2,1,27.0,3594.0,0.0,12.0,811.25,0.0,4404.08,172.0,14,0.0,3
1,2,1,55.0,4361.0,0.0,12.0,1049.03,0.0,3914.48,194.0,17,1.0,2
1,20,1,32.0,4935.0,44.0,3.0,5331.0,16290.0,38886.6,193.0,5,1.0,3
0,0,2,38.0,5513.0,81.0,12.0,14300.0,38773.0,0.0,218.0,14,2.0,3
1,0,1,37.0,7005.0,3.0,12.0,2524.42,10815.98,16135.62,194.0,14,0.0,2
1,2,1,29.0,5179.0,0.0,12.0,1100.0,0.0,1115.15,171.0,19,0.0,2
0,0,1,49.0,8343.0,0.0,0.0,2000.0,2104.39,1189.17,185.0,14,0.0,3
0,0,2,58.0,9012.0,79.0,12.0,6078.67,0.0,0.0,220.0,14,0.0,3
1,3,2,32.0,3352.0,24.0,2.0,8300.0,27192.91,53599.58,219.0,13,0.0,3
0,0,1,27.0,4214.0,16.0,12.0,1071.72,3700.0,0.0,188.0,14,0.0,2
0,0,2,39.0,4070.0,92.0,12.0,3137.78,735.0,0.0,213.0,7,0.0,2
1,0,1,32.0,8070.0,8.0,12.0,2000.0,6336.0,12138.97,180.0,1,0.0,2
1,0,1,21.0,3605.0,0.0,12.0,891.34,0.0,1505.55,175.0,14,0.0,2
1,1,1,22.0,3960.0,0.0,12.0,1056.31,900.0,4388.17,154.0,14,0.0,2
1,8,1,45.0,8981.0,87.0,12.0,10000.0,21999.97,6915.54,185.0,14,0.0,3
1,0,1,32.0,5694.0,22.0,12.0,1100.0,958.9,0.0,175.0,14,0.0,2
1,32,1,33.0,4964.0,0.0,12.0,1000.0,0.0,1125.04,175.0,6,3.0,2
0,0,1,56.0,15952.0,72.0,12.0,11000.0,114584.07,2590.72,199.0,14,0.0,3
1,0,1,45.0,9409.0,88.0,12.0,27500.0,42862.25,405.62,185.0,14,1.0,3
0,0,2,49.0,13061.0,100.0,0.0,2760.0,42826.51,696.77,209.0,12,1.0,3
1,23,1,41.0,3774.0,30.0,12.0,4300.0,1500.0,1280.19,185.0,5,1.0,3
0,1,1,37.0,4977.0,25.0,12.0,1258.85,7871.0,279.32,185.0,14,0.0,3
0,0,1,25.0,4233.0,0.0,7.0,3000.0,0.0,0.0,206.0,14,0.0,3
1,0,1,39.0,5157.0,0.0,12.0,2500.0,24303.5,0.0,194.0,14,0.0,2
1,1,2,40.0,8678.0,102.0,12.0,17980.0,78205.45,34018.71,199.0,19,0.0,3
0,0,2,32.0,4410.0,0.0,12.0,2117.29,0.0,16776.77,211.0,10,0.0,2
1,1,1,41.0,3808.0,0.0,12.0,2790.75,500.0,2599.13,185.0,3,0.0,2
1,0,1,20.0,5725.0,0.0,12.0,8750.0,0.0,0.0,160.0,21,0.0,3
1,0,2,41.0,6882.0,29.0,12.0,5600.0,70946.8,35397.42,231.0,14,0.0,3
1,0,1,26.0,6151.0,12.0,12.0,4500.0,8390.98,2645.79,205.0,14,2.0,3
0,0,2,47.0,4629.0,95.0,12.0,30000.0,4997.25,1899.38,224.0,14,0.0,3
0,0,1,29.0,4751.0,21.0,12.0,10500.0,0.0,0.0,200.0,5,0.0,3
1,2,1,36.0,4083.0,0.0,12.0,952.46,13238.75,957.27,194.0,12,1.0,2
0,0,1,48.0,4509.0,81.0,4.0,6600.0,5415.88,0.0,175.0,14,0.0,3
0,0,1,24.0,3840.0,0.0,12.0,2506.18,0.0,3419.02,181.0,14,0.0,3
0,0,1,58.0,5209.0,120.0,12.0,7500.0,118258.4,1430.25,212.0,14,0.0,3
0,0,2,40.0,9988.0,0.0,0.0,3100.0,0.0,0.0,204.0,1,4.0,3
1,0,1,31.0,6790.0,60.0,0.0,3500.0,5136.45,4755.05,200.0,14,4.0,3
1,0,1,34.0,9318.0,82.0,12.0,3084.0,6524.54,443.93,212.0,14,2.0,3
1,24,2,40.0,5026.0,6.0,0.0,1065.19,271.97,396.13,187.0,15,0.0,3
1,0,2,27.0,6456.0,16.0,12.0,1300.0,1238.64,6937.44,207.0,14,0.0,2
1,16,1,26.0,4509.0,30.0,12.0,2100.0,3086.55,464.54,199.0,14,1.0,3
1,1,1,27.0,3456.0,0.0,9.0,856.78,0.0,4464.29,169.0,14,0.0,2
1,0,1,31.0,4874.0,18.0,12.0,3200.0,28660.02,6088.06,211.0,14,0.0,2
1,0,2,48.0,5452.0,0.0,2.0,3500.0,6960.79,39220.86,194.0,14,1.0,2
1,0,1,22.0,4539.0,11.0,11.0,1350.0,1694.03,0.0,176.0,14,1.0,3
0,0,1,27.0,4214.0,16.0,12.0,1071.72,3700.0,0.0,188.0,14,0.0,2
1,0,2,32.0,5210.0,6.0,12.0,1241.51,500.0,6804.68,218.0,13,4.0,3
1,0,1,48.0,4904.0,11.0,12.0,3500.0,9750.0,3924.18,197.0,14,0.0,2
0,0,1,32.0,3779.0,1.0,12.0,3800.0,2000.0,19727.9,212.0,14,0.0,3
1,0,1,33.0,4751.0,0.0,12.0,3500.0,6424.76,5743.47,202.0,14,0.0,2
1,0,1,29.0,6212.0,0.0,0.0,4000.0,5585.0,13741.23,187.0,14,0.0,3
1,20,2,27.0,4456.0,0.0,12.0,771.19,1121.9,2650.52,189.0,15,0.0,3
1,2,1,38.0,3656.0,5.0,12.0,2771.2,4656.77,6822.9,197.0,19,0.0,3
1,4,1,51.0,5056.0,0.0,12.0,895.12,1200.0,4299.05,180.0,14,0.0,2
0,0,1,30.0,4935.0,23.0,12.0,8000.0,18725.0,9196.92,219.0,14,1.0,3
1,25,1,38.0,5544.0,15.0,12.0,1200.0,0.0,0.0,175.0,11,0.0,2
1,4,2,50.0,4264.0,116.0,3.0,5000.0,103464.47,30358.49,224.0,14,1.0,3
0,0,2,34.0,3899.0,78.0,12.0,11588.0,106978.59,25228.2,214.0,14,0.0,3
1,1,1,33.0,4721.0,40.0,12.0,1369.17,16748.55,0.0,185.0,14,0.0,3
1,2,1,24.0,5209.0,0.0,12.0,4900.0,935.59,0.0,178.0,14,0.0,2
0,0,2,47.0,4629.0,0.0,12.0,3000.0,30950.28,7861.98,217.0,14,0.0,3
1,1,1,23.0,4113.0,0.0,12.0,700.0,0.0,1003.83,156.0,14,0.0,2
1,0,1,22.0,3759.0,0.0,12.0,998.72,0.0,3713.16,164.0,14,0.0,3
0,5,2,41.0,5513.0,100.0,12.0,11755.0,36740.0,1677.43,201.0,12,0.0,3
0,1,1,53.0,12300.0,0.0,12.0,815.33,14531.0,1489.65,212.0,14,0.0,3
1,2,1,24.0,4083.0,0.0,12.0,657.27,2963.04,2334.46,169.0,14,1.0,2
1,0,1,46.0,4174.0,0.0,12.0,6000.0,0.0,19853.71,205.0,1,0.0,3
1,12,1,36.0,4826.0,0.0,1.0,9010.24,1995.87,21819.36,174.0,14,1.0,2
1,6,2,54.0,5179.0,83.0,12.0,2890.0,1806.68,16251.69,217.0,7,0.0,3
1,1,1,34.0,5817.0,0.0,12.0,2003.06,2930.0,4314.92,185.0,14,0.0,3
